OBJECTID,STATEFP10,COUNTYFP10,TRACTCE10,GEOID10,NAME10,NAMELSAD10,MTFCC10,FUNCSTAT10,ALAND10,AWATER10,GEOGRAPH,TRACT,POVERTY200,TRACTCE,PERCENT_CA,PERCENT_TR,PERCENT_WA,TOTAL_POP,UNEMPLOYME,POVERTY_RA,MEDIAN_INC,PERCENT_BL,PERCENT_HI,HOME_OWN,F15_FI_RATE,F15_FI_POP,F15_LB_NEED,F15_LB_UNME,F15_DISTRIB,F15_PPIN,FY_FI_RATE,FY_FI_POP,FY_LB_UNME,FY_DISTRIB,FY_PPIN,F14_FI_RATE,F14_LB_UNME,F14_DISTRIB,F14_PPIN,SHAPEAREA,SHAPELEN
697,51,059,480203,51059480203,4802.03,Census Tract 4802.03,G5020,S,372961,3133,51059480203,480203,0,480203,94.1,5.9,0,2534,0.11,0.08,88813,0.127,0.084,0.538,0.134,339.556,71306.76,42048.043409,29258.716591,86.167574,13.4,339.556,47427.807858,23878.952142,70.324047,14.6,65842.346545,7404.39,21.228559,376056.621704156,2723.30490076908
698,51,059,471401,51059471401,4714.01,Census Tract 4714.01,G5020,S,1376670,0,51059471401,471401,0,471401,85.2,14.6,0.1,3748,0.041,0.051,102188,0.048,0.186,0.725,0.049,183.468348,38528.35308,15454.16801,23074.18507,125.766571,4.9,183.468348,18896.653185,19631.699895,107.003198,4.9,28114.864313,8332.32,48.008825,1376532.43762619,5806.67344788132
699,51,059,415401,51059415401,4154.01,Census Tract 4154.01,G5020,S,1618187,0,51059415401,415401,0,415401,81,15,3.9,5351,0.032,0.148,60800,0.332,0.252,0.231,0.139,743.045211,156039.49431,106109.45999,49930.03432,67.196496,13.9,743.789,107206.549164,48989.140836,65.864299,14.9,117674.842689,35301.97,48.461026,1618031.73761851,5702.24021431251
700,51,059,432201,51059432201,4322.01,Census Tract 4322.01,G5020,S,579704,7469,51059432201,432201,0,432201,92.3,7.4,0.4,2542,0.046,0.031,78382,0.063,0.245,0.532,0.068,173.028856,36336.05976,33922.518193,2413.541567,13.948781,6.8,172.683144,34503.633545,1759.826695,10.191074,6.9,27529.025997,4508.36,29.55161,587115.604678266,3743.20505560963
701,51,059,452502,51059452502,4525.02,Census Tract 4525.02,G5020,S,1218192,615,51059452502,452502,0,452502,76.3,17.3,6.4,5014,0.084,0.275,50560,0.397,0.306,0.275,0.184,922.576,193740.96,140196.124846,53544.835154,58.0384,18.4,921.653424,140606.018364,52941.200676,57.441549,21.1,141040.705796,77451.9,74.441419,1218685.3798112,5164.60750424361
768,51,059,491602,51059491602,4916.02,Census Tract 4916.02,G5020,S,2228158,12305,51059491602,491602,0,491602,98.5,0.6,0.9,5793,0.055,0.085,103241,0.052,0.243,0.878,0.038,220.134,46228.14,35141.166418,11086.973582,50.364658,3.8,220.134,38166.242645,8061.897355,36.622681,3.6,39935.917007,4040.6,19.294993,2240237.45025456,7079.87740616597
769,51,059,490103,51059490103,4901.03,Census Tract 4901.03,G5020,S,18872900,249582,51059490103,490103,0,490103,98.3,1.8,0,5735,0.06,0.009,110477,0.043,0.19,0.842,0.036,206.66646,43399.9566,36909.207425,6490.749175,31.406882,3.6,206.46,39265.574525,4091.025475,19.8151,3.4,38258.909044,3667.17,18.368183,19120559.4951694,20270.2806092389
569,51,059,421001,51059421001,4210.01,Census Tract 4210.01,G5020,S,1757636,0,51059421001,421001,0,421001,87.8,12.2,0,3097,0.078,0.047,97714,0.098,0.268,0.71,0.062,192.014,40322.94,27512.791793,12810.148207,66.714657,6.2,192.014,28634.774806,11688.165194,60.871422,6.5,28283.877268,9908.82,54.482997,1757464.31903352,7211.88730575001
570,51,059,422302,51059422302,4223.02,Census Tract 4223.02,G5020,S,2408043,53570,51059422302,422302,0,422302,85.8,14.1,0,5446,0.036,0.018,106893,0.175,0.105,0.81,0.053,288.349362,60553.36602,39652.298631,20901.067389,72.485222,5.3,288.638,40096.723417,20517.256583,71.083006,6,48383.140629,19089.86,59.414439,2461376.38819673,6864.74008093007
571,51,059,421702,51059421702,4217.02,Census Tract 4217.02,G5020,S,2007487,1743,51059421702,421702,0,421702,88.8,11.1,0,3729,0.057,0.039,93882,0.296,0.276,0.906,0.047,175.087737,36768.42477,25734.930479,11033.494291,63.016945,4.7,175.263,26655.41004,10149.81996,57.911938,5.4,38804.466613,9209.09,40.278407,2009036.66658737,6664.54951871872
572,51,059,422402,51059422402,4224.02,Census Tract 4224.02,G5020,S,1889523,3643,51059422402,422402,0,422402,91,9,0,5215,0.025,0.025,124625,0.227,0.14,0.646,0.059,307.685,64613.85,40394.858359,24218.991641,78.713592,5.9,307.377315,41240.196021,23309.040129,75.832012,7.1,55565.690126,20311.3,56.214314,1892983.24072219,6435.63632683225
638,51,059,460400,51059460400,4604,Census Tract 4604,G5020,S,4034107,8050,51059460400,460400,0,460400,90.6,7.3,2.1,4811,0.084,0.049,123580,0.041,0.039,0.65,0.092,442.612,92948.52,58876.156524,34072.363476,76.980207,9.2,442.612,66023.906308,26924.613692,60.831188,8.5,77787.83998,11140.86,26.308499,4041760.58917998,11852.3430345618
639,51,059,460300,51059460300,4603,Census Tract 4603,G5020,S,2238003,17220,51059460300,460300,0,460300,90.3,8.6,1,2888,0.056,0.011,168929,0.002,0.041,0.951,0.023,66.357576,13935.09096,8450.024857,5485.066103,82.659229,2.3,66.424,9654.098115,4294.941885,64.659489,2.8,14342.892959,2515.07,31.330249,2255001.32821761,9638.77917795426
640,51,059,460800,51059460800,4608,Census Tract 4608,G5020,S,2428025,0,51059460800,460800,0,460800,85.5,10.7,3.8,3147,0.033,0.02,109483,0.005,0.141,0.754,0.037,116.439,24452.19,14294.095354,10158.094646,87.239625,3.7,116.322561,16034.696149,8393.041661,72.153171,4.5,22819.210427,7307.39,50.936774,2427779.60398377,6957.00220345759
641,51,059,421300,51059421300,4213,Census Tract 4213,G5020,S,7862925,167478,51059421300,421300,0,421300,87.3,12.1,0.6,3727,0.044,0.03,116033,0.13,0.101,0.885,0.045,167.715,35220.15,22989.51427,12230.63573,72.925115,4.5,167.715,23518.780904,11701.369096,69.769365,4.5,28340.98154,7852.52,45.561465,8029631.61593267,17669.7785997103
702,51,059,452301,51059452301,4523.01,Census Tract 4523.01,G5020,S,553408,0,51059452301,452301,0,452301,84.5,9.5,6,4343,0.116,0.253,59792,0.087,0.415,0.519,0.127,551.561,115827.81,48363.047492,67464.762508,122.316049,12.7,551.561,57555.705475,58272.104525,105.649429,14.7,97965.595999,27212.25,45.651634,553355.126898984,3401.9727706575
703,51,059,492203,51059492203,4922.03,Census Tract 4922.03,G5020,S,4781800,47283,51059492203,492203,0,492203,93.1,6.1,0.7,4119,0.076,0.013,178333,0.016,0.05,0.946,0.031,127.561311,26787.87531,20295.3613,6492.51401,50.897204,3.1,127.816689,19450.947035,7390.557655,57.821539,1.8,13207.737721,2770.32,36.410408,4828630.26404001,12707.9129258165
704,51,059,481201,51059481201,4812.01,Census Tract 4812.01,G5020,S,1392630,21456,51059481201,481201,0,481201,89.7,10.3,0,1324,0.025,0.029,158417,0.048,0.021,0.819,0.034,45.016,9453.36,5652.470611,3800.889389,84.434188,3.4,45.016,7064.493522,2388.866478,53.067053,2.9,7138.805827,1265.39,31.619045,1413946.85109662,5014.54378429623
705,51,059,482502,51059482502,4825.02,Census Tract 4825.02,G5020,S,1591310,0,51059482502,482502,0,482502,89.4,9.8,0.7,3234,0.066,0.015,152955,0.039,0.109,0.934,0.029,93.692214,19675.36494,15263.529745,4411.835195,47.0886,2.9,93.786,16579.266803,3115.793197,33.22237,2.1,11730.776763,1966.68,30.151828,1591151.23423898,5423.55414725468
706,51,059,440100,51059440100,4401,Census Tract 4401,G5020,S,6097034,56112,51059440100,440100,0,440100,85.5,6.4,8.1,7449,0.05,0.058,128145,0.043,0.075,0.729,0.062,461.838,96985.98,54445.534234,42540.445766,92.111186,6.2,461.376162,61597.246778,35291.747242,76.492351,5.9,70589.91742,22136.84,50.133716,6152531.11884643,10845.9123694224
830,11,001,007403,11001007403,74.03,Census Tract 74.03,G5020,S,326137,0,11001007403,7403,0,7403,30.7,67.2,2.1,3412,0.225,0.369,27652,0.985,0.033,0.052,0.343,1170.316,245766.36,135239.835134,110526.524866,94.441608,34.3,1169.145684,132450.703235,113069.890405,96.711549,31,89643.746912,123428.55,121.648831,326104.195235328,3174.08335767872
831,11,001,007100,11001007100,71,Census Tract 71,G5020,S,591092,140277,11001007100,7100,0,7100,36.3,49.8,13.9,3270,0.188,0.377,72941,0.578,0.061,0.403,0.237,774.99,162747.9,80523.116087,82224.783913,106.097864,23.7,774.99,74492.722623,88255.177377,113.879118,25.3,71462.029199,102113.68,123.5419,731299.800808625,3852.77830339299
832,11,001,007200,11001007200,72,Census Tract 72,G5020,S,1360396,281335,11001007200,7200,0,7200,43.5,33.9,22.6,3485,0.067,0.125,91458,0.321,0.034,0.218,0.126,439.11,92213.1,45174.524114,47038.575886,107.122534,12.6,439.11,42632.687175,49580.412825,112.911145,11.7,30701.991762,38511.7,116.847644,1641565.88369093,5365.50542269066
833,11,001,007304,11001007304,73.04,Census Tract 73.04,G5020,S,1237843,11701,11001007304,7304,0,7304,47.7,51,1.4,3708,0.268,0.432,23867,0.981,0.017,0.231,0.361,1339.926588,281384.58348,163307.359955,118077.223525,88.122159,36.1,1338.588,163166.292987,117937.187013,88.105666,33.6,137990.724765,126185.92,100.308045,1249419.01497515,5527.95712899557
834,11,001,007401,11001007401,74.01,Census Tract 74.01,G5020,S,1200796,225496,11001007401,7401,0,7401,32.8,65,2.1,2524,0.256,0.573,15393,0.975,0.041,0.076,0.394,993.461544,208626.92424,104709.913479,103917.010761,104.600939,39.4,994.456,90577.060221,118258.699779,118.917981,41,89490.645823,110864.05,116.201174,1426147.00272577,6374.43004568674
573,51,059,421103,51059421103,4211.03,Census Tract 4211.03,G5020,S,4902656,53099,51059421103,421103,0,421103,89.5,10.5,0,5004,0.024,0.002,139266,0.163,0.037,0.767,0.047,235.188,49389.48,28649.058438,20740.421562,88.186564,4.7,235.188,29198.701408,20190.778592,85.849527,4.6,37256.487314,11091.81,48.177097,4955282.64376672,13741.0954377033
574,51,059,421002,51059421002,4210.02,Census Tract 4210.02,G5020,S,4495980,14329,51059421002,421002,0,421002,73.2,25.9,0.9,5210,0.084,0.077,89935,0.242,0.135,0.466,0.129,672.09,141138.9,114535.988062,26602.911938,39.582365,12.9,671.41791,114274.290509,26723.470591,39.801546,12.7,100718.957386,31670.92,50.237176,4509881.86019768,12989.6731663656
575,51,059,422101,51059422101,4221.01,Census Tract 4221.01,G5020,S,2435921,31710,51059422101,422101,0,422101,88,12,0,6516,0.082,0.036,82769,0.332,0.147,0.419,0.134,873.144,183360.24,129757.311228,53602.928772,61.390708,13.4,874.017144,122822.634825,60720.965415,69.473426,13.7,160583.01361,38476.61,40.5913,2467408.17024738,6854.63483805078
576,51,059,422401,51059422401,4224.01,Census Tract 4224.01,G5020,S,550575,9277,51059422401,422401,0,422401,80.7,18.9,0.4,2340,0.03,0.065,91875,0.161,0.154,0.435,0.092,215.28,45208.8,32434.662217,12774.137783,59.337318,9.2,215.06472,32705.694546,12457.896654,57.926268,11.3,37684.659787,12219.53,51.420559,559798.226749398,3382.83627045614
642,51,059,431600,51059431600,4316,Census Tract 4316,G5020,S,4279168,27965,51059431600,431600,0,431600,93,4.7,2.3,7886,0.035,0.032,81431,0.061,0.119,0.554,0.077,607.222,127516.62,96437.501733,31079.118267,51.182464,7.7,607.222,98931.483503,28585.136497,47.075265,9.1,120365.651082,35858.6,48.201901,4306713.08341636,8999.65377816921
643,51,059,421500,51059421500,4215,Census Tract 4215,G5020,S,1812245,5730,51059421500,421500,0,421500,91.3,6.5,2.3,6904,0.059,0.165,53401,0.349,0.331,0.542,0.116,801.664864,168349.62144,105896.573887,62453.047553,77.904185,11.6,800.864,108166.265985,60015.174015,74.938034,12.1,145668.590756,34361.26,40.081489,1817801.65192612,6012.20233745148
644,51,059,421600,51059421600,4216,Census Tract 4216,G5020,S,1148369,0,51059421600,421600,0,421600,77.1,21.2,1.6,5551,0.066,0.135,52822,0.426,0.391,0.444,0.123,682.090227,143238.94767,102376.584383,40862.363287,59.907563,12.3,682.773,105108.566013,38273.763987,56.056353,13.1,125304.973801,29383.76,39.890358,1148258.64852295,6231.97565949434
645,51,059,421800,51059421800,4218,Census Tract 4218,G5020,S,1974721,954,51059421800,421800,0,421800,88.3,11.6,0,5534,0.091,0.118,72643,0.32,0.295,0.474,0.128,707.643648,148605.16608,106596.712916,42008.453164,59.363853,12.8,708.352,108739.469641,40014.450359,56.4895,14.3,129393.064993,24060.24,32.9263,1975489.57586093,6841.12438219099
646,51,059,422000,51059422000,4220,Census Tract 4220,G5020,S,4331835,97963,51059422000,422000,0,422000,89,10.7,0.3,3881,0.048,0.052,122344,0.19,0.159,0.603,0.075,291.075,61125.75,44814.762679,16310.987321,56.03706,7.5,290.783925,45784.534912,15280.089338,52.547916,9.5,59240.829327,20080.37,53.162053,4429386.42603734,10652.6872054723
707,51,059,461100,51059461100,4611,Census Tract 4611,G5020,S,6487656,16416,51059461100,461100,0,461100,80.6,12.7,6.7,7941,0.021,0.073,134728,0.023,0.229,0.754,0.021,166.761,35019.81,21170.06105,13849.74895,83.051487,2.1,166.761,23957.053139,11062.756861,66.338993,3.1,40824.348485,7968.1,34.294267,6503427.17126177,12273.7006775403
708,51,059,422102,51059422102,4221.02,Census Tract 4221.02,G5020,S,6708279,115465,51059422102,422102,0,422102,86.8,7.1,6.1,6676,0.104,0.025,78971,0.457,0.171,0.689,0.124,827.824,173843.04,120661.429463,53181.610537,64.242654,12.4,827.824,118045.341105,55797.698895,67.402852,12.5,130526.439536,30779.81,40.071354,6823128.15323224,15934.4742467398
709,51,059,420201,51059420201,4202.01,Census Tract 4202.01,G5020,S,1908396,3775,51059420201,420201,0,420201,89.5,9,1.4,3682,0.04,0.028,121875,0.183,0.12,0.875,0.044,161.845992,33987.65832,18603.15467,15384.50365,95.056439,4.4,162.008,19524.736862,14496.943138,89.482884,4.7,30625.480252,7936.61,43.220897,1911982.90894406,6178.64520976818
779,11,001,002302,11001002302,23.02,Census Tract 23.02,G5020,S,2010128,5298,11001002302,2302,0,2302,56,40.9,3.1,1808,0.005,0.343,60263,0.576,0.008,0.194,0.17,307.36,64545.6,25992.014528,38553.585472,125.434622,17,307.05264,22957.217584,41523.836816,135.23361,16.1,23033.115467,32651.95,123.137323,2015227.16050284,5876.42294814189
780,11,001,002400,11001002400,24,Census Tract 24,G5020,S,556361,0,11001002400,2400,0,2400,44.5,52.3,3.1,3914,0.132,0.122,65227,0.601,0.197,0.576,0.131,512.221266,107566.46586,55129.500178,52436.965682,102.371708,13.1,512.734,49298.519761,58375.620239,113.851666,13.4,49788.554518,53485.25,108.758481,556305.035565938,3265.93481057792
781,11,001,002501,11001002501,25.01,Census Tract 25.01,G5020,S,543460,0,11001002501,2501,0,2501,51.1,48.9,0,2516,0.221,0.317,30694,0.649,0.173,0.502,0.236,593.776,124692.96,61411.620261,63281.339739,106.574432,23.6,593.776,55582.489708,69110.470292,116.391485,27.2,66439.321816,66021.96,104.669162,543408.690704211,3106.14805991564
782,11,001,002502,11001002502,25.02,Census Tract 25.02,G5020,S,604505,0,11001002502,2502,0,2502,45.6,52,2.5,5509,0.085,0.151,54018,0.491,0.364,0.303,0.11,606.59599,127385.1579,65482.088942,61903.068958,102.049915,11,605.99,55872.400996,71385.499004,117.799797,12.9,63323.83288,72424.16,112.039029,604446.563384328,3238.90675115646
783,11,001,002600,11001002600,26,Census Tract 26,G5020,S,2112648,103829,11001002600,2600,0,2600,68.8,29.7,1.4,2395,0.081,0.058,126597,0.475,0.072,0.776,0.061,145.948905,30649.27005,14992.320035,15656.950015,107.276927,6.1,146.241095,13005.679367,17704.950583,121.066863,6.7,18116.112702,16017.71,98.545036,2216254.59568367,9204.26974258198
784,11,001,002701,11001002701,27.01,Census Tract 27.01,G5020,S,451448,0,11001002701,2701,0,2701,34.7,58.7,6.8,4600,0.074,0.122,65633,0.206,0.182,0.262,0.101,465.5292,97761.132,56831.233276,40929.898724,87.921228,10.1,464.6,50172.611881,47393.388119,102.009014,10.8,57516.16113,52459.16,100.171778,451401.639137367,3379.36029822221
785,11,001,002702,11001002702,27.02,Census Tract 27.02,G5020,S,488089,16379,11001002702,2702,0,2702,33.5,56.9,9.6,5847,0.046,0.043,100000,0.151,0.258,0.41,0.032,187.104,39291.84,23008.768502,16283.071498,87.026849,3.2,186.916896,19790.362503,19462.185657,104.122132,5.4,29500.094437,29150.39,104.373928,504419.029926836,3699.39736627145
786,11,001,002801,11001002801,28.01,Census Tract 28.01,G5020,S,171911,0,11001002801,2801,0,2801,38,52.7,9.4,4210,0.083,0.188,49232,0.381,0.331,0.215,0.121,509.91941,107083.0761,60294.314428,46788.761672,91.757169,12.1,509.41,52447.218799,54528.881201,107.043209,15,57374.232222,69791.27,115.252692,171893.37558193,1725.32286480838
577,51,059,421701,51059421701,4217.01,Census Tract 4217.01,G5020,S,822251,22694,51059421701,421701,0,421701,73.4,25.9,0.7,4544,0.038,0.061,59619,0.399,0.447,0.575,0.07,318.08,66796.8,48332.636685,18464.163315,58.048803,7,318.08,49716.735643,17080.064357,53.697385,9.2,68844.737213,17071.3,41.726476,844862.935910148,4182.19472391025
578,51,059,440502,51059440502,4405.02,Census Tract 4405.02,G5020,S,3306143,12530,51059440502,440502,0,440502,70.1,8.6,21.3,7408,0.077,0.056,138750,0.203,0.079,0.647,0.093,688.944,144678.24,98166.697421,46511.542579,67.511354,9.3,688.255056,109074.828369,35458.733391,51.519757,8.9,115065.467923,17895.19,28.263925,3318333.89768812,12064.352484771
579,51,059,431802,51059431802,4318.02,Census Tract 4318.02,G5020,S,1925534,6174,51059431802,431802,0,431802,96.2,3.8,0,3510,0.056,0.007,145640,0.007,0.19,0.972,0.006,21.06,4422.6,2249.208912,2173.391088,103.199957,0.6,21.06,2682.289724,1740.310276,82.635816,2.3,13347.474999,2736.43,35.728228,1931514.85907623,7344.97407013354
580,51,059,431801,51059431801,4318.01,Census Tract 4318.01,G5020,S,1422335,77047,51059431801,431801,0,431801,89.2,9.5,1.3,4210,0.022,0.037,84291,0.043,0.119,0.734,0.05,210.5,44205,39853.01948,4351.98052,20.674492,5,210.5,40648.057453,3556.942547,16.897589,5.5,40416.899346,7862.1,34.197915,1499235.22793164,8903.66672383203
647,51,059,432800,51059432800,4328,Census Tract 4328,G5020,S,3320654,41497,51059432800,432800,0,432800,87.1,11.5,1.3,2300,0.047,0.073,112031,0.244,0.113,0.684,0.084,193.0068,40531.428,31648.381737,8883.046263,46.024525,8.4,193.2,31888.829729,8683.170271,44.943946,9.3,34395.082252,10348.15,48.568486,3361834.9173388,10350.443198346
648,51,059,420300,51059420300,4203,Census Tract 4203,G5020,S,4423265,20974,51059420300,420300,0,420300,80.2,19.3,0.5,5593,0.074,0.021,118252,0.105,0.17,0.88,0.047,262.871,55202.91,31779.440092,23423.469908,89.106329,4.7,262.608129,32418.710711,22728.996379,86.551001,5.3,49246.311729,12391.63,42.218183,4443796.46340825,10428.5302021856
649,51,059,420700,51059420700,4207,Census Tract 4207,G5020,S,2869702,0,51059420700,420700,0,420700,87.5,10.7,1.9,3826,0.041,0.038,109766,0.096,0.182,0.918,0.029,111.064954,23323.64034,14538.711437,8784.928903,79.097218,2.9,110.843046,14582.503478,8694.536182,78.440069,2.5,15477.619696,5055.13,51.701665,2869422.27887128,8260.40497664097
650,51,059,420100,51059420100,4201,Census Tract 4201,G5020,S,3671572,21148,51059420100,420100,0,420100,92.8,4.5,2.7,4206,0.117,0.184,76932,0.207,0.237,0.804,0.117,492.102,103341.42,70971.965815,32369.454185,65.777937,11.7,491.609898,73479.83537,29758.24321,60.53223,9.3,64272.858439,18495.28,46.926381,3692365.33211967,11009.1496655468
710,51,059,482501,51059482501,4825.01,Census Tract 4825.01,G5020,S,8204126,55745,51059482501,482501,0,482501,91.7,5.7,2.6,8013,0.033,0.061,108424,0.194,0.169,0.334,0.099,793.287,166590.27,116259.335973,50330.934027,63.446059,9.9,793.287,129503.061428,37087.208572,46.751313,9.9,130084.739029,18002.43,25.528954,8259047.83270401,19236.8645579477
711,51,059,481105,51059481105,4811.05,Census Tract 4811.05,G5020,S,3367529,16933,51059481105,481105,0,481105,94,5.7,0.2,5269,0.043,0.001,207961,0.054,0.074,0.95,0.002,10.527462,2210.76702,1450.794176,759.972844,72.189559,0.2,10.538,1643.126492,569.853508,54.076059,0.9,9167.473668,1437.32,28.462273,3384123.42894002,8205.53102630083
712,51,059,422202,51059422202,4222.02,Census Tract 4222.02,G5020,S,8417335,157587,51059422202,422202,0,422202,89.6,8.7,1.7,5654,0.05,0.034,102179,0.305,0.143,0.658,0.085,480.59,100923.9,73957.324411,26966.575589,56.111396,8.5,480.59,72715.635225,28208.264775,58.695072,8.3,76964.38655,15710.92,35.600571,8574149.45048155,14699.9309774014
713,51,059,492500,51059492500,4925,Census Tract 4925,G5020,S,43611729,1507845,51059492500,492500,0,492500,96.3,2.9,0.8,4330,0.08,0.033,177270,0.022,0.024,0.924,0.043,186.19,39099.9,27174.004275,11925.895725,64.052289,4.3,186.19,29841.672626,9258.227374,49.724622,2.7,21139.377668,3457.08,29.515924,45115184.8753275,45994.6031991712
717,51,059,492201,51059492201,4922.01,Census Tract 4922.01,G5020,S,30281031,1815346,51059492201,492201,0,492201,94,5.8,0.3,2999,0.041,0.032,161500,0.043,0.054,1,0.018,54.035982,11347.55622,10122.384627,1225.171593,22.673255,1.8,53.982,10047.97876,1288.24124,23.864274,1.8,9020.908829,1684.05,33.036158,32093388.1294243,30079.8187414234
802,11,001,004100,11001004100,41,Census Tract 41,G5020,S,787700,29312,11001004100,4100,0,4100,47.1,30.7,22.2,2698,0.054,0.064,114602,0.069,0.135,0.5,0.037,99.826,20963.46,13667.228763,7296.231237,73.089488,3.7,99.826,11607.030631,9356.429369,93.727379,3.6,8668.302665,12008.3,121.961175,816930.891754352,3872.54697431035
803,11,001,004201,11001004201,42.01,Census Tract 42.01,G5020,S,204528,0,11001004201,4201,0,4201,26.8,43.3,29.8,3734,0.042,0.058,89851,0.11,0.066,0.372,0.064,238.737024,50134.77504,32404.62383,17730.15121,74.26645,6.4,238.976,30024.253791,20160.706209,84.362891,5.5,18382.233666,22724.22,116.090916,204508.267312914,1842.64586660857
